,,,,Margin,Dollars,Dollars,Dollars,Sale_Date,Volume Sold (Liters),Volume Sold (Liters),MarginRatio,day_of_sale,DaysOpen,AverageSalesPerDay,MarginRatio,Dollars,Dollars,Margin,Volume Sold (Liters),Volume Sold (Liters),MarginRatio,Dollars,Dollars,Margin,Volume Sold (Liters),Volume Sold (Liters),Dominant_Sale_Category
,,,,Mean2015,AverageDollars2015,NumberOfSales2015,TotalDollars2015,DaysOpenTemp,AverageVolume2015,TotalVolume2015,Median2015,DaysOpenTemp,,,Median2015q1,AverageDollars2015q1,TotalDollars2015q1,Mean2015q1,AverageVolume2015q1,TotalVolume2015q1,Median2016q1,AverageDollars2016q1,TotalDollars2016q1,Mean2016q1,AverageVolume2016q1,TotalVolume2016q1,
Store Number,Zip Code,City,County Number,,,,,,,,,,,,,,,,,,,,,,,,
2572,50613,CEDAR FALLS,7.0,5.00723289777,75.9657417371,1301.0,98831.43,1970-01-01 00:00:00.000000052,4.67389700231,6080.74,0.333333333333,3,3,8.33974358974,0.333333333333,84.5460516605,22911.98,5.13656826568,4.70003690037,1273.71,0.333333333333,60.5675438596,20714.1,5.13593567251,3.74885964912,1282.11,
2573,52761,MUSCATINE,70.0,5.92211981567,140.970334101,868.0,122362.25,1970-01-01 00:00:00.000000053,9.4374078341,8191.67,0.333333333333,4,4,4.17307692308,0.333333333333,133.75143617,25145.27,5.76308510638,9.35037234043,1757.87,0.333333333333,119.030816327,23330.04,5.59285714286,8.12255102041,1592.02,
2575,50702,WATERLOO,7.0,4.66664,94.2888,250.0,23572.2,1970-01-01 00:00:00.000000051,7.524,1881.0,0.333333333333,3,3,1.60256410256,0.333333333333,76.6537804878,6285.61,4.42524390244,6.2256097561,510.5,0.33345026185,92.9486842105,3532.05,4.77947368421,6.36184210526,241.75,
2576,50588,STORM LAKE,11.0,5.41883378016,68.7242895442,746.0,51268.32,1970-01-01 00:00:00.000000052,4.48612600536,3346.65,0.333333333333,3,3,4.78205128205,0.333333333333,111.367739726,16259.69,5.79123287671,7.36136986301,1074.76,0.333333333333,55.5208139535,9549.58,5.02639534884,4.04680232558,696.05,
2578,50616,CHARLES CITY,34.0,4.9068797954,171.107877238,391.0,66903.18,1970-01-01 00:00:00.000000051,13.1679028133,5148.65,0.333333333333,3,3,2.50641025641,0.333391833392,129.096625,10327.73,4.456625,9.43125,754.5,0.333333333333,162.448352941,13808.11,4.552,12.9782352941,1103.15,
2579,50112,GRINNELL,79.0,5.09945578231,102.993537415,294.0,30280.1,1970-01-01 00:00:00.000000053,6.72653061224,1977.6,0.333333333333,3,3,1.88461538462,0.333333333333,162.783846154,6348.57,5.31641025641,10.8525641026,423.25,0.333333333333,78.2282051282,6101.8,5.00371794872,5.17948717949,404.0,
2582,50401,MASON CITY,17.0,4.8224137931,106.901128527,638.0,68202.92,1970-01-01 00:00:00.000000052,8.62489028213,5502.68,0.333333333333,3,3,4.08974358974,0.333333333333,83.947518797,11165.02,4.01210526316,7.5384962406,1002.62,0.333402792248,99.6576258993,13852.41,5.12503597122,7.44568345324,1034.95,
2584,52627,FORT MADISON,56.0,5.54469512195,92.7459349593,492.0,45631.0,1970-01-01 00:00:00.000000053,6.58475609756,3239.7,0.333431777909,5,5,1.89230769231,0.333333333333,88.2742156863,9003.97,5.5337254902,6.07205882353,619.35,0.333402792248,121.699130435,8397.24,7.70536231884,8.28695652174,571.8,
2585,50511,ALGONA,55.0,5.05743785851,135.53709369,523.0,70885.9,1970-01-01 00:00:00.000000052,10.3795028681,5428.48,0.333333333333,3,3,3.35256410256,0.333410780669,90.5826213592,9330.01,5.09757281553,7.14155339806,735.58,0.333422245932,107.306028369,15130.15,5.19574468085,8.51496453901,1200.61,
2587,50131,JOHNSTON,77.0,4.92108803987,67.2062458472,1204.0,80916.32,1970-01-01 00:00:00.000000053,4.47453488372,5387.34,0.333333333333,3,3,7.71794871795,0.333333333333,42.8782278481,10162.14,4.81599156118,2.96544303797,702.81,0.333333333333,52.6275636364,14472.58,4.80865454545,3.49858181818,962.11,
2588,52403,CEDAR RAPIDS,57.0,5.52831395349,133.722747093,688.0,92001.25,1970-01-01 00:00:00.000000052,8.49183139535,5842.38,0.333333333333,4,4,3.30769230769,0.333333333333,157.87141791,21154.77,5.73111940299,10.2850746269,1378.2,0.333333333333,110.712357143,15499.73,5.62707142857,7.92292857143,1109.21,
2590,52402,CEDAR RAPIDS,57.0,5.09328480437,110.532247498,1099.0,121474.94,1970-01-01 00:00:00.000000052,7.26763421292,7987.13,0.333333333333,3,3,7.04487179487,0.333333333333,92.9359751037,22397.57,4.89871369295,5.50950207469,1327.79,0.333333333333,97.8178740157,24845.74,4.68862204724,6.01799212598,1528.57,
2591,50022,ATLANTIC,15.0,4.82260521042,99.0300601202,499.0,49416.0,1970-01-01 00:00:00.000000050,7.00875751503,3497.37,0.333333333333,3,3,3.19871794872,0.333367528382,97.9834042553,9210.44,4.81861702128,5.80212765957,545.4,0.333333333333,110.96875,12428.5,4.62964285714,7.75625,868.7,
2592,50158,MARSHALLTOWN,64.0,4.49188596491,66.275877193,228.0,15110.9,1970-01-01 00:00:00.000000051,6.04570175439,1378.42,0.333333333333,4,4,1.09615384615,0.333465660977,66.0281632653,3235.38,4.52591836735,6.39020408163,313.12,0.333368062791,80.4663043478,3701.45,4.59956521739,8.4047826087,386.62,
2593,51401,CARROLL,14.0,4.97055865922,213.622793296,895.0,191192.4,1970-01-01 00:00:00.000000052,14.9763351955,13403.82,0.333333333333,3,3,5.73717948718,0.333333333333,175.599949749,34944.39,4.90613065327,10.2150251256,2032.79,0.333333333333,136.960193548,21228.83,4.80103225806,10.2834193548,1593.93,
2594,51106,SIOUX CITY,97.0,5.13670360111,101.768240997,722.0,73476.67,1970-01-01 00:00:00.000000052,6.68721606648,4828.17,0.333333333333,3,3,4.62820512821,0.333333333333,84.2070987654,13641.55,5.23901234568,5.48401234568,888.41,0.333333333333,114.966416185,19889.19,5.4838150289,7.3998265896,1280.17,
2595,51442,DENISON,24.0,4.62070075758,145.026780303,528.0,76574.14,1970-01-01 00:00:00.000000052,12.7856439394,6750.82,0.333333333333,4,4,2.53846153846,0.333333333333,96.9202857143,10176.63,4.986,6.58857142857,691.8,0.333397571786,262.216576577,29106.04,5.0072972973,26.1825225225,2906.26,
2596,52501,OTTUMWA,90.0,4.03644155844,78.4615064935,385.0,30207.68,1970-01-01 00:00:00.000000051,7.11072727273,2737.63,0.333333333333,3,3,2.46794871795,0.333333333333,67.4646153846,5262.24,3.92012820513,5.00294871795,390.23,0.333333333333,37.4028947368,2842.62,3.93473684211,3.39197368421,257.79,
2597,51012,CHEROKEE,18.0,4.60212765957,132.046382979,141.0,18618.54,1970-01-01 00:00:00.000000046,11.2833333333,1590.95,0.333408222871,3,3,0.903846153846,0.33339045008,130.951176471,4452.34,4.66617647059,12.8485294118,436.85,0.333415354331,103.385405405,3825.26,4.76324324324,9.50675675676,351.75,
2600,52577,OSKALOOSA,62.0,4.65037313433,75.9551865672,268.0,20355.99,1970-01-01 00:00:00.000000048,6.38899253731,1712.25,0.333483958427,2,2,2.57692307692,0.333522404991,46.7346666667,3505.1,4.61426666667,4.63,347.25,0.333453496756,100.442075472,5323.43,4.90547169811,8.17452830189,433.25,
2601,52556,FAIRFIELD,51.0,5.86115566038,131.389316038,424.0,55709.07,1970-01-01 00:00:00.000000052,8.15485849057,3457.66,0.333333333333,3,3,2.71794871795,0.333333333333,168.700588235,17207.46,5.28539215686,9.71137254902,990.56,0.333333333333,134.985849057,14308.5,5.63839622642,8.82726415094,935.69,
2602,50595,WEBSTER CITY,40.0,4.58862068966,108.265215517,464.0,50235.06,1970-01-01 00:00:00.000000052,8.49810344828,3943.12,0.333333333333,3,3,2.97435897436,0.333333333333,112.363203883,11573.41,4.7827184466,6.90893203883,711.62,0.333333333333,66.8889922481,8628.68,4.42651162791,4.5603875969,588.29,
2603,52722,BETTENDORF,82.0,5.89866492147,115.948752182,1146.0,132877.27,1970-01-01 00:00:00.000000052,7.38106457243,8458.7,0.333333333333,4,4,5.50961538462,0.333333333333,106.095023256,22810.43,5.77279069767,6.80241860465,1462.52,0.333333333333,96.5978294574,24922.24,5.97147286822,6.01158914729,1550.99,
2604,51031,LEMARS,75.0,4.79365482234,91.1095769882,591.0,53845.76,1970-01-01 00:00:00.000000050,6.4210998308,3794.87,0.333333333333,3,3,3.78846153846,0.333402792248,82.1183471074,9936.32,5.0620661157,6.07,734.47,0.333333333333,91.3184567901,14793.59,5.09111111111,6.69012345679,1083.8,
2605,52402,CEDAR RAPIDS,57.0,4.85598314607,133.999676966,712.0,95407.77,1970-01-01 00:00:00.000000052,11.6346348315,8283.86,0.333333333333,3,3,4.5641025641,0.333333333333,101.89183432,17219.72,4.79112426036,6.67538461538,1128.14,0.333333333333,144.441338028,20510.67,4.84654929577,11.1820422535,1587.85,
2606,50548,HUMBOLDT,46.0,4.88831024931,105.297146814,361.0,38012.27,1970-01-01 00:00:00.000000050,7.47166204986,2697.27,0.333333333333,3,3,2.3141025641,0.333333333333,96.5661728395,7821.86,4.86679012346,7.31049382716,592.15,0.333333333333,112.551428571,9454.32,4.87845238095,9.63333333333,809.2,
2607,51601,SHENANDOAH,73.0,4.52501392758,130.628746518,359.0,46895.72,1970-01-01 00:00:00.000000052,9.34576601671,3355.13,0.333333333333,3,3,2.30128205128,0.333333333333,130.523191489,12269.18,4.61085106383,8.62468085106,810.72,0.333333333333,127.103369565,11693.51,5.34141304348,8.90423913043,819.19,
2609,50010,AMES,85.0,4.73892561983,53.4461157025,121.0,6466.98,1970-01-01 00:00:00.000000043,3.9,471.9,0.333333333333,3,3,0.775641025641,0.333443054641,57.8046666667,867.07,5.51933333333,4.60333333333,69.05,0.333411025505,48.6023333333,1458.07,4.60266666667,2.82666666667,84.8,
2611,52501,OTTUMWA,90.0,4.57509803922,101.520308123,357.0,36242.75,1970-01-01 00:00:00.000000051,7.34058823529,2620.59,0.333333333333,3,3,2.28846153846,0.333333333333,106.499358974,8306.95,4.40935897436,8.22935897436,641.89,0.333333333333,103.150860215,9593.03,4.27408602151,8.61924731183,801.59,
2612,50220,PERRY,25.0,4.42274691358,70.8331481481,324.0,22949.94,1970-01-01 00:00:00.000000052,5.41388888889,1754.1,0.333333333333,3,3,2.07692307692,0.333333333333,57.1206756757,4226.93,4.31351351351,4.84864864865,358.8,0.333333333333,60.0465714286,4203.26,4.54614285714,4.50857142857,315.6,
2613,51501,COUNCIL BLUFFS,78.0,4.63954878049,106.813439024,820.0,87587.02,1970-01-01 00:00:00.000000052,7.39,6059.8,0.333333333333,3,3,5.25641025641,0.333333333333,98.7401980198,19945.52,4.6747029703,6.59579207921,1332.35,0.333333333333,129.554782609,26817.84,5.57338164251,8.46062801932,1751.35,
2614,52807,DAVENPORT,82.0,5.2323957323,138.385344326,1031.0,142675.29,1970-01-01 00:00:00.000000052,9.57151309408,9868.23,0.333333333333,3,3,6.60897435897,0.333333333333,135.546722689,32260.12,4.80546218487,8.31138655462,1978.11,0.333333333333,133.188571429,36360.48,5.05652014652,10.8264102564,2955.61,
2616,52732,CLINTON,23.0,5.12630929791,146.262001898,1054.0,154160.15,1970-01-01 00:00:00.000000052,10.0435294118,10585.88,0.333333333333,3,3,6.75641025641,0.333333333333,132.743090909,29203.48,4.87359090909,9.84854545455,2166.68,0.333333333333,153.846336207,35692.35,5.0875,11.1763362069,2592.91,
2618,52402,CEDAR RAPIDS,57.0,4.27558718861,75.7574377224,281.0,21287.84,1970-01-01 00:00:00.000000052,6.0924911032,1711.99,0.333333333333,3,3,1.80128205128,0.333333333333,59.3486440678,3501.57,3.49423728814,6.03288135593,355.94,0.333333333333,93.9146341463,7701.0,3.83024390244,6.82487804878,559.64,
2619,50266,WEST DES MOINES,77.0,5.566043095,140.998001959,1021.0,143958.96,1970-01-01 00:00:00.000000056,8.39869735553,8575.07,0.333333333333,5,5,3.92692307692,0.333333333333,119.950483092,24829.75,5.19927536232,7.91574879227,1638.56,0.333333333333,119.282278481,28269.9,5.63046413502,7.27261603376,1723.61,
2620,50311,WINDSOR HEIGHTS,77.0,5.2283713355,79.1427931596,1228.0,97187.35,1970-01-01 00:00:00.000000052,5.3657247557,6589.11,0.333333333333,3,3,7.87179487179,0.333333333333,67.1725,20689.13,5.23084415584,4.19574675325,1292.29,0.333333333333,75.3453658537,15445.8,5.51048780488,5.42712195122,1112.56,
2621,51105,SIOUX CITY,97.0,5.00563106796,130.694061489,618.0,80768.93,1970-01-01 00:00:00.000000052,9.4675566343,5850.95,0.333333333333,3,3,3.96153846154,0.333333333333,134.417761194,18011.98,4.72417910448,10.0114179104,1341.53,0.333333333333,119.963333333,20153.84,4.65351190476,9.27154761905,1557.62,
2622,52240,IOWA CITY,52.0,5.65587242026,139.533564728,533.0,74371.39,1970-01-01 00:00:00.000000052,9.48041275797,5053.06,0.333333333333,3,3,3.41666666667,0.333333333333,71.4971428571,7507.2,4.69523809524,4.888,513.24,0.333418628454,112.420353982,12703.5,5.55460176991,7.0114159292,792.29,
2623,51104,SIOUX CITY,97.0,5.22476236663,102.328787585,1031.0,105500.98,1970-01-01 00:00:00.000000052,6.91321047527,7127.52,0.333333333333,3,3,6.60897435897,0.333333333333,79.8551209677,19804.07,5.17116935484,5.06358870968,1255.77,0.333333333333,75.2014285714,15265.89,5.27325123153,5.24620689655,1064.98,
2624,52002,DUBUQUE,31.0,5.19152173913,143.386630435,644.0,92340.99,1970-01-01 00:00:00.000000051,11.7647204969,7576.48,0.333399681529,4,4,3.09615384615,0.333432128038,121.233546099,17093.93,4.73560283688,8.74695035461,1233.32,0.333439187044,122.269536424,18462.7,5.17357615894,8.10569536424,1223.96,
2625,52804,DAVENPORT,82.0,5.20081359423,186.90208033,971.0,181481.92,1970-01-01 00:00:00.000000053,12.3745314109,12015.67,0.333333333333,4,4,4.66826923077,0.333333333333,232.367218935,39270.06,5.67147928994,15.8800591716,2683.73,0.333333333333,187.846746411,39259.97,4.86081339713,13.0426315789,2725.91,
2626,50311,DES MOINES,77.0,4.81269081501,116.151371281,773.0,89785.01,1970-01-01 00:00:00.000000068,7.78818887451,6020.27,0.333333333333,5,5,2.97307692308,0.333333333333,99.7469090909,16458.24,4.88018181818,7.20303030303,1188.5,0.333333333333,94.5741968912,18252.82,4.87367875648,6.16922279793,1190.66,
2627,50310,DES MOINES,77.0,4.20180597015,125.905835821,670.0,84356.91,1970-01-01 00:00:00.000000080,8.28702985075,5552.31,0.333333333333,4,4,3.22115384615,0.333453496756,119.519013158,18166.89,3.98210526316,8.23809210526,1252.19,0.333333333333,91.0656218905,18304.19,4.20552238806,5.74144278607,1154.03,
2628,50627,ELDORA,42.0,4.38795031056,89.9949689441,161.0,14489.19,1970-01-01 00:00:00.000000048,7.8602484472,1265.5,0.333333333333,3,3,1.03205128205,0.333333333333,105.932285714,3707.63,4.61285714286,8.94285714286,313.0,0.333427922815,104.22483871,3230.97,4.01322580645,10.2338709677,317.25,
2629,51503,COUNCIL BLUFFS,78.0,5.31440182648,168.367799087,1095.0,184362.74,1970-01-01 00:00:00.000000053,10.841826484,11871.8,0.333333333333,4,4,5.26442307692,0.333333333333,176.855805243,47220.5,5.34254681648,10.957752809,2925.72,0.333390158559,146.316991525,34530.81,5.45593220339,9.20275423729,2171.85,
2630,50266,WEST DES MOINES,77.0,5.1101242236,129.520496894,161.0,20852.8,1970-01-01 00:00:00.000000046,8.50763975155,1369.73,0.333480760725,3,3,1.03205128205,0.333513342026,129.578888889,4664.84,4.93583333333,7.20416666667,259.35,0.333333333333,272.8125,7638.75,4.73892857143,27.0535714286,757.5,
2633,50320,DES MOINES,77.0,6.06098945254,501.217689603,1991.0,997924.42,1970-01-01 00:00:00.000000115,31.0556253139,61831.75,0.333333333333,6,6,6.38141025641,0.333333333333,435.368126316,206799.86,5.91269473684,27.6278947368,13123.25,0.333333333333,458.807172996,217474.6,5.90723628692,29.3786919831,13925.5,
2635,52807,DAVENPORT,82.0,5.56307475317,154.856417489,709.0,109793.2,1970-01-01 00:00:00.000000052,9.49002820874,6728.43,0.333333333333,3,3,4.54487179487,0.333333333333,149.666541353,19905.65,5.87721804511,8.35714285714,1111.5,0.333333333333,124.951025641,19492.36,5.37134615385,8.12884615385,1268.1,
2636,50317,DES MOINES,77.0,5.26982278481,181.891392405,395.0,71847.1,1970-01-01 00:00:00.000000100,13.0020759494,5135.82,0.333333333333,6,6,1.26602564103,0.333333333333,177.413894737,16854.32,5.94873684211,10.5131578947,998.75,0.333456153279,132.166321839,11498.47,4.7867816092,9.06436781609,788.6,
2641,51501,COUNCIL BLUFFS,78.0,4.40702054795,92.0794520548,292.0,26887.2,1970-01-01 00:00:00.000000051,6.9025,2015.53,0.333333333333,2,2,2.80769230769,0.333383354828,75.862,5310.34,5.03071428571,5.93671428571,415.57,0.333333333333,76.7882666667,5759.12,3.42106666667,6.516,488.7,
2642,50219,PELLA,63.0,5.11253054101,112.083490401,573.0,64223.84,1970-01-01 00:00:00.000000052,7.68186736475,4401.71,0.333333333333,3,3,3.67307692308,0.333333333333,119.591166667,14350.94,5.05808333333,7.76708333333,932.05,0.333441804347,107.545431034,12475.27,5.41965517241,7.40577586207,859.07,
2643,50701,WATERLOO,7.0,5.43375545852,108.627510917,687.0,74627.1,1970-01-01 00:00:00.000000052,7.08583697234,4867.97,0.333333333333,3,3,4.40384615385,0.333333333333,104.750696203,16550.61,5.23746835443,7.02525316456,1109.99,0.333333333333,83.288,14575.4,5.91862857143,4.27617142857,748.33,
2644,50501,FORT DODGE,94.0,5.26694357367,199.496974922,638.0,127279.07,1970-01-01 00:00:00.000000052,12.6203448276,8051.78,0.333333333333,3,3,4.08974358974,0.333333333333,202.972937063,29025.13,5.20174825175,11.865034965,1696.7,0.333333333333,170.921717791,27860.24,5.36128834356,11.6969325153,1906.6,
2647,52411,CEDAR RAPIDS,57.0,5.58336772983,106.185712946,1066.0,113193.97,1970-01-01 00:00:00.000000052,6.17653846154,6584.19,0.333333333333,3,3,6.83333333333,0.333333333333,103.952190083,25156.43,5.38632231405,6.56219008264,1588.05,0.333333333333,87.7775877193,20013.29,5.27131578947,6.01245614035,1370.84,
2648,50265,WEST DES MOINES,77.0,6.05005071851,133.920625528,1183.0,158428.1,1970-01-01 00:00:00.000000061,7.84790363483,9284.07,0.333333333333,6,6,3.79166666667,0.333333333333,161.756751825,44321.35,6.09390510949,8.86032846715,2427.73,0.333333333333,131.555891473,33941.42,6.00364341085,6.825,1760.85,
2649,52001,DUBUQUE,31.0,5.35712418301,82.815503268,765.0,63353.86,1970-01-01 00:00:00.000000052,6.24039215686,4773.9,0.333333333333,4,4,3.67788461538,0.333333333333,61.6478365385,12822.75,5.170625,4.65673076923,968.6,0.333333333333,75.8756,13278.23,5.42474285714,5.48571428571,960.0,
2651,50677,WAVERLY,9.0,5.17372693727,93.1124108241,813.0,75700.39,1970-01-01 00:00:00.000000052,6.80607626076,5533.34,0.333333333333,3,3,5.21153846154,0.333333333333,100.386947368,19073.52,5.38126315789,7.27836842105,1382.89,0.333333333333,104.149641026,20309.18,4.94882051282,6.72758974359,1311.88,
2652,50401,MASON CITY,17.0,5.00105769231,107.855841346,416.0,44868.03,1970-01-01 00:00:00.000000052,8.36336538462,3479.16,0.333333333333,4,4,2.0,0.333333333333,130.387586207,11343.72,4.84402298851,10.7327586207,933.75,0.333333333333,94.305212766,8864.69,5.26787234043,7.45265957447,700.55,
2653,52353,WASHINGTON,92.0,5.29275058275,95.2314452214,429.0,40854.29,1970-01-01 00:00:00.000000050,6.60738927739,2834.57,0.333333333333,3,3,2.75,0.333333333333,81.6893548387,7597.11,4.97064516129,5.88720430108,547.51,0.333333333333,75.2786,7527.86,5.3959,4.6515,465.15,
2655,51632,CLARINDA,73.0,4.82111111111,93.0242857143,126.0,11721.06,1970-01-01 00:00:00.000000046,7.11523809524,896.52,0.333333333333,2,2,1.21153846154,0.333333333333,84.529,2535.87,5.02,7.13833333333,214.15,0.333374343832,98.8713636364,2175.17,5.40636363636,6.73272727273,148.12,
2656,51632,CORNING,22.0,5.07988235294,69.8855294118,170.0,11880.54,1970-01-01 00:00:00.000000045,4.57094117647,777.06,0.333456153279,3,3,1.08974358974,0.333471406906,69.7836363636,3070.48,4.85068181818,5.08545454545,223.76,0.333333333333,56.004,2240.16,5.74875,4.532,181.28,
2657,50833,BEDFORD,87.0,4.65089285714,54.7366964286,112.0,6130.51,1970-01-01 00:00:00.000000046,4.16321428571,466.28,0.333430859813,3,3,0.717948717949,0.333333333333,76.8042105263,1459.28,4.89315789474,6.40789473684,121.75,0.33344437042,39.8777777778,1794.5,4.45444444444,3.24222222222,145.9,
2658,50854,MOUNT AYR,80.0,4.35454545455,98.3825,44.0,4328.83,1970-01-01 00:00:00.000000029,8.86363636364,390.0,0.333409996933,3,3,0.282051282051,0.333486660534,81.0,567.0,5.04857142857,7.92857142857,55.5,0.333333333333,85.4363636364,939.8,4.68272727273,8.75454545455,96.3,
2660,51250,SIOUX CENTER,84.0,5.19172661871,80.954028777,278.0,22505.22,1970-01-01 00:00:00.000000050,5.10791366906,1420.0,0.333333333333,3,3,1.78205128205,0.333333333333,66.11575,5289.26,4.912,4.234375,338.75,0.333333333333,66.6911538462,5201.91,4.85,4.57371794872,356.75,
2661,51201,SHELDON,71.0,4.61520435967,151.634686649,367.0,55649.93,1970-01-01 00:00:00.000000050,10.3599182561,3802.09,0.333417211877,2,2,3.52884615385,0.333521765876,102.423863636,9013.3,4.46102272727,8.76056818182,770.93,0.33344437042,66.2740860215,6163.49,4.21290322581,5.57053763441,518.06,
2662,52761,MUSCATINE,70.0,4.50850806452,78.8803427419,496.0,39124.65,1970-01-01 00:00:00.000000051,5.52810483871,2741.94,0.333333333333,3,3,3.17948717949,0.333333333333,80.9237735849,8577.92,4.31367924528,5.55235849057,588.55,0.333333333333,65.9063114754,8040.57,4.61336065574,5.11975409836,624.61,
2663,50322,URBANDALE,77.0,5.78430769231,219.722217949,780.0,171383.33,1970-01-01 00:00:00.000000055,12.7947692308,9979.92,0.333333333333,3,3,5.0,0.333409979306,151.074365482,29761.65,7.02365482234,9.19248730964,1810.92,0.333333333333,164.954101124,29361.83,5.51179775281,10.2469101124,1823.95,
2665,50263,WAUKEE,25.0,5.20313772455,151.035401198,835.0,126114.56,1970-01-01 00:00:00.000000107,8.9420239521,7466.59,0.333333333333,5,5,3.21153846154,0.333333333333,103.082843137,21028.9,5.24941176471,6.38196078431,1301.92,0.333333333333,162.876028037,34855.47,5.43439252336,9.39214953271,2009.92,
2666,50023,ANKENY,77.0,6.38212686567,109.604710821,1072.0,117496.25,1970-01-01 00:00:00.000000057,6.33855410448,6794.93,0.333333333333,5,5,4.12307692308,0.333350429104,108.869786325,25475.53,6.24829059829,5.98632478632,1400.8,0.333333333333,89.2857916667,21428.59,5.70554166667,5.82404166667,1397.77,
2667,51104,SIOUX CITY,97.0,4.76441666667,70.4719166667,120.0,8456.63,1970-01-01 00:00:00.000000046,5.785,694.2,0.333333333333,3,3,0.769230769231,0.333333333333,66.7640740741,1802.63,3.68888888889,6.39814814815,172.75,0.333453496756,61.5350909091,3384.43,4.94327272727,5.04545454545,277.5,
2669,50060,CORYDON,93.0,5.21009174312,78.9323853211,109.0,8603.63,1970-01-01 00:00:00.000000043,6.34633027523,691.75,0.333333333333,4,4,0.524038461538,0.333333333333,67.5703571429,1891.97,5.16964285714,6.21428571429,174.0,0.333333333333,79.2757142857,1664.79,5.80380952381,5.75,120.75,
2806,52732,CLINTON,23.0,4.64124031008,108.344677003,387.0,41929.39,1970-01-01 00:00:00.000000052,8.15093023256,3154.41,0.333408222871,3,3,2.48076923077,0.333453496756,115.451505376,10736.99,4.64193548387,8.75182795699,813.92,0.333333333333,101.574936709,8024.42,4.01936708861,9.35278481013,738.87,
2835,50613,CEDAR FALLS,7.0,5.39443478261,102.185391304,115.0,11751.32,1970-01-01 00:00:00.000000037,8.62173913043,991.5,0.333333333333,2,2,1.10576923077,0.333481547354,78.3135294118,1331.33,5.20058823529,7.05882352941,120.0,0.333333333333,105.0216,2625.54,6.0928,8.82,220.5,
2837,50702,WATERLOO,7.0,4.42816901408,108.389859155,71.0,7695.68,1970-01-01 00:00:00.000000026,8.86267605634,629.25,0.333333333333,3,3,0.455128205128,0.333409996933,100.869,2017.38,3.8595,8.5125,170.25,0.333486660534,97.7584615385,1270.86,4.79769230769,7.03846153846,91.5,
2838,52806,DAVENPORT,82.0,5.27301886792,102.804150943,53.0,5448.62,1970-01-01 00:00:00.000000022,9.56132075472,506.75,0.333333333333,2,2,0.509615384615,0.333333333333,109.432857143,1532.06,4.66714285714,9.53571428571,133.5,0.333375146346,125.13,750.78,7.92333333333,8.20833333333,49.25,
2839,52804,DAVENPORT,82.0,4.034,106.5152,25.0,2662.88,1970-01-01 00:00:00.000000019,11.82,295.5,0.333333333333,2,2,0.240384615385,0.333333333333,128.245555556,1154.21,5.07666666667,11.9166666667,107.25,0.333368062791,115.431,1154.31,6.463,7.95,79.5,
2840,52722,BETTENDORF,82.0,5.17949494949,82.5662626263,99.0,8174.06,1970-01-01 00:00:00.000000041,7.0404040404,697.0,0.333443054641,2,2,0.951923076923,0.333333333333,87.9619230769,2287.01,5.68692307692,6.26923076923,163.0,0.333416396711,56.6542857143,1189.74,5.59142857143,4.61904761905,97.0,
2844,52240,IOWA CITY,52.0,5.03534883721,96.3803488372,86.0,8288.71,1970-01-01 00:00:00.000000036,8.83139534884,759.5,0.333333333333,2,2,0.826923076923,0.333333333333,94.7447826087,2179.13,4.79826086957,8.75,201.25,0.333333333333,123.448235294,2098.62,4.56058823529,9.04411764706,153.75,
2846,52404,CEDAR RAPIDS,57.0,4.73333333333,58.6755555556,126.0,7393.12,1970-01-01 00:00:00.000000048,5.60214285714,705.87,0.333333333333,3,3,0.807692307692,0.333333333333,56.04,2129.52,4.97131578947,4.875,185.25,0.333333333333,67.36,1684.0,5.446,5.0648,126.62,
2850,50313,DES MOINES,77.0,4.88653846154,79.0675,52.0,4111.51,1970-01-01 00:00:00.000000027,5.90865384615,307.25,0.333437413637,2,2,0.5,0.333421330517,59.98,1139.62,5.33157894737,4.32894736842,82.25,0.333424011607,68.355,683.55,4.391,5.325,53.25,
